Date,Open,High,Low,Close,Adj Close,Volume,Day
2021-02-22,40.549999,41.419998,40.549999,41.279999,41.279999,5814300,760
2021-02-23,41.150002,41.73,40.740002,41.619999,41.619999,5638200,761
2021-02-24,41.880001,42.57,41.790001,42.5,42.5,6504700,762
2021-02-25,42.32,42.77,42.150002,42.459999,42.459999,4515200,763
2021-02-26,42.119999,42.139999,41.119999,41.310001,41.310001,5913100,764
2021-03-01,41.299999,41.610001,40.310001,40.599998,40.599998,6956000,765
2021-03-02,40.950001,41.07,40.07,40.07,40.07,8272200,766
2021-03-03,40.880001,41.650002,40.549999,41.139999,41.139999,4764400,767
2021-03-04,41.869999,43.459999,41.5,43.07,43.07,11815300,768
2021-03-05,44.080002,44.509998,43.91,44.439999,44.439999,7883300,769
2021-03-08,44.119999,44.240002,43.43,43.5,43.5,5083900,770
2021-03-09,43.73,43.82,43.07,43.110001,43.110001,5503200,771
2021-03-10,43.279999,43.810001,42.790001,43.740002,43.740002,5733300,772
2021-03-11,43.91,44.639999,43.709999,44.599998,44.599998,6588700,773
2021-03-12,44.360001,44.630001,44.23,44.349998,44.349998,4643200,774
2021-03-15,43.900002,44.34,43.459999,44.259998,44.259998,5710000,775
2021-03-16,43.57,44.099998,43.32,43.830002,43.830002,4932400,776
2021-03-17,43.689999,43.93,43.240002,43.82,43.82,5837900,777
2021-03-18,42.990002,43.060001,39.709999,40.470001,40.470001,18801800,778
2021-03-19,40.830002,41.990002,40.259998,41.77,41.77,6430000,779
2021-03-22,41.970001,42.18,41.59,41.709999,41.709999,4162300,780
2021-03-23,40.290001,40.91,39.27,39.369999,39.369999,12356900,781
2021-03-24,40.689999,41.830002,40.529999,41.450001,41.450001,11330200,782
2021-03-25,40.470001,40.619999,39.310001,39.889999,39.889999,9477000,783
2021-03-26,41.380001,41.830002,41.25,41.529999,41.529999,10091000,784
2021-03-29,41.23,41.959999,40.950001,41.919998,41.919998,6376300,785
2021-03-30,41.16,41.66,41.040001,41.169998,41.169998,4151600,786
2021-03-31,40.990002,41.700001,40.220001,40.529999,40.529999,6368600,787
2021-04-01,41.470001,42.18,40.299999,41.84,41.84,11598400,788
2021-04-05,41.209999,41.259998,39.52,40.279999,40.279999,9801000,789
2021-04-06,41.16,41.689999,40.580002,40.700001,40.700001,6734200,790
2021-04-07,40.540001,41.049999,39.91,40.860001,40.860001,9987600,791
2021-04-08,40.639999,40.93,40.27,40.82,40.82,4288200,792
2021-04-09,40.619999,40.869999,40.48,40.639999,40.639999,3705600,793
2021-04-12,41.279999,41.57,40.77,40.900002,40.900002,5998400,794
2021-04-13,41.330002,41.48,41.150002,41.400002,41.400002,5063600,795
2021-04-14,42.150002,43.389999,42.009998,43.040001,43.040001,9353500,796
2021-04-15,43.060001,43.439999,42.880001,43.27,43.27,4391600,797
2021-04-16,43.34,43.380001,42.98,43.18,43.18,4680000,798
2021-04-19,43.220001,43.490002,43.049999,43.32,43.32,3324500,799
2021-04-20,43.349998,43.419998,42.040001,42.740002,42.740002,6415200,800
2021-04-21,41.790001,42.549999,41.720001,41.77,41.77,5800300,801
2021-04-22,42.240002,42.259998,41.599998,42.09,42.09,3278100,802
2021-04-23,41.91,42.610001,41.849998,42.459999,42.459999,4206300,803
2021-04-26,41.779999,42.52,41.740002,42.330002,42.330002,3150900,804
2021-04-27,42.66,43.189999,42.48,43.110001,43.110001,3454400,805
2021-04-28,43.439999,43.970001,43.360001,43.529999,43.529999,5500900,806
2021-04-29,44.470001,44.610001,43.84,44.259998,44.259998,5920400,807
2021-04-30,43.380001,43.549999,43.049999,43.27,43.27,5007000,808
2021-05-03,43.560001,44.09,43.549999,43.98,43.98,3309500,809
2021-05-04,44.740002,44.91,44.330002,44.869999,44.869999,5357600,810
2021-05-05,45.23,45.540001,44.389999,44.66,44.66,6912400,811
2021-05-06,44.799999,44.82,44.150002,44.41,44.41,6635600,812
2021-05-07,44.060001,44.630001,43.91,44.43,44.43,4252900,813
2021-05-10,44.849998,44.91,43.900002,44.48,44.48,4391900,814
2021-05-11,43.919998,44.93,43.919998,44.869999,44.869999,6925400,815
2021-05-12,45.130001,45.700001,45.099998,45.220001,45.220001,6838000,816
2021-05-13,43.98,44.48,43.349998,43.810001,43.810001,7610000,817
2021-05-14,44.439999,44.790001,44.34,44.709999,44.709999,5058400,818
2021-05-17,44.880001,45.41,44.860001,45.389999,45.389999,3831000,819
2021-05-18,45.130001,45.389999,43.939999,44.84,44.84,9166100,820
2021-05-19,43.700001,43.700001,42.529999,43.43,43.43,9180000,821
2021-05-20,43.240002,43.32,42.32,42.48,42.48,5320000,822
2021-05-21,43.5,43.799999,43.369999,43.700001,43.700001,4204900,823
2021-05-24,44.279999,45.150002,44.110001,45.02,45.02,5146000,824
2021-05-25,45.07,45.310001,44.779999,44.919998,44.919998,3602800,825
2021-05-26,44.740002,45.299999,44.639999,45.200001,45.200001,3817100,826
2021-05-27,45.189999,45.639999,45.049999,45.549999,45.549999,3193000,827
2021-05-28,45.82,45.93,45.18,45.419998,45.419998,4847100,828
2021-06-01,46.580002,46.939999,45.970001,46.330002,46.330002,6374900,829
2021-06-02,46.560001,47.029999,46.360001,46.900002,46.900002,3682400,830
2021-06-03,47.099998,47.150002,46.509998,46.970001,46.970001,3378700,831
2021-06-04,47.450001,47.490002,47.009998,47.259998,47.259998,3654400,832
2021-06-07,47.34,47.540001,47.07,47.27,47.27,3871200,833
2021-06-08,47.080002,47.900002,46.799999,47.880001,47.880001,5129100,834
2021-06-09,47.950001,48.099998,47.419998,47.580002,47.580002,4609200,835
2021-06-10,47.990002,48.16,46.900002,47.830002,47.830002,8677300,836
2021-06-11,47.93,48.25,47.889999,48.07,48.07,4385300,837
2021-06-14,48.400002,48.610001,48.080002,48.32,48.32,4764900,838
2021-06-15,48.68,49.009998,48.630001,48.98,48.98,4356400,839
2021-06-16,48.860001,49.459999,48.75,48.75,48.75,6152600,840
2021-06-17,48.919998,49,47.330002,48.040001,48.040001,11054200,841
2021-06-18,47.849998,48.66,47.84,48.360001,48.360001,6247600,842
2021-06-21,48.400002,49.41,48.330002,49.360001,49.360001,8816200,843
2021-06-22,49.299999,49.619999,49.139999,49.419998,49.419998,3734400,844
2021-06-23,50.09,50.25,49.580002,49.720001,49.720001,4732700,845
2021-06-24,49.41,49.91,49.349998,49.84,49.84,5415100,846
2021-06-25,50.029999,50.330002,49.490002,50.25,50.25,5274000,847
2021-06-28,50.07,50.07,49.389999,49.540001,49.540001,4247100,848
2021-06-29,49.939999,50.139999,49.48,49.889999,49.889999,3032300,849
2021-06-30,49.919998,50.369999,49.619999,49.880001,49.880001,2849000,850
2021-07-01,51.209999,51.400002,50.419998,50.619999,50.619999,4757500,851
2021-07-02,50.5,51.060001,50.310001,50.93,50.93,4438300,852
2021-07-06,50.619999,50.700001,49.32,49.900002,49.900002,10848100,853
2021-07-07,49.849998,50.150002,48.220001,48.66,48.66,10566400,854
2021-07-08,48.709999,49.540001,48.32,49.52,49.52,6350400,855
2021-07-09,50,50.540001,49.959999,50.41,50.41,4279000,856
2021-07-12,49.939999,50.380001,49.619999,50.310001,50.310001,2504700,857
2021-07-13,50.509998,51.279999,50.259998,51.150002,51.150002,4387200,858
2021-07-14,51.130001,51.18,49.279999,49.700001,49.700001,6735300,859
2021-07-15,49.130001,49.75,48.990002,49.040001,49.040001,3927600,860
2021-07-16,49.400002,49.560001,48.380001,49.139999,49.139999,4517900,861
2021-07-19,47.619999,47.639999,45.349998,45.84,45.84,8948900,862
2021-07-20,45.639999,46.610001,45.02,46.509998,46.509998,4781100,863
2021-07-21,47.360001,48.459999,47.360001,48.27,48.27,6502600,864
2021-07-22,48.68,49.419998,48.34,49.169998,49.169998,4516700,865
2021-07-23,49.25,49.529999,49.029999,49.470001,49.470001,2741300,866
2021-07-26,49.259998,49.709999,49.009998,49.669998,49.669998,2857400,867
2021-07-27,49.580002,49.709999,49.040001,49.470001,49.470001,2654800,868
2021-07-28,49.630001,49.970001,49.450001,49.720001,49.720001,3104400,869
2021-07-29,50.18,50.689999,50.07,50.639999,50.639999,2657900,870
2021-07-30,50.700001,51.02,50.439999,50.66,50.66,3605700,871
2021-08-02,50.349998,50.43,48.630001,49.18,49.18,5876500,872
2021-08-03,48.110001,48.93,47.869999,48.849998,48.849998,8234700,873
2021-08-04,47.540001,48.139999,47.18,47.200001,47.200001,6803000,874
2021-08-05,47.34,48.16,47.34,48.099998,48.099998,3124300,875
2021-08-06,48.419998,48.509998,47.349998,47.57,47.57,5245000,876
2021-08-09,46.470001,46.700001,45.849998,46.599998,46.599998,5248000,877
2021-08-10,46.970001,48.009998,46.93,47.68,47.68,4148700,878
2021-08-11,47.200001,48.34,46.91,48.299999,48.299999,5227000,879
2021-08-12,48.16,48.349998,47.720001,48.099998,48.099998,2808600,880
2021-08-13,48.110001,48.23,47.32,47.43,47.43,3401700,881
2021-08-16,46.380001,47.279999,45.939999,47.040001,47.040001,4733700,882
2021-08-17,46.66,47.200001,46.330002,46.580002,46.580002,3086100,883
2021-08-18,46.73,46.84,45.290001,45.400002,45.400002,5795500,884
2021-08-19,44.290001,44.889999,43.799999,44.77,44.77,6017300,885
2021-08-20,43.900002,44.310001,43.419998,43.43,43.43,4596600,886
2021-08-23,45.349998,46.18,45.34,45.849998,45.849998,4578600,887
2021-08-24,46.669998,47.470001,46.610001,47.369999,47.369999,4881900,888
2021-08-25,47.330002,48,47.099998,47.810001,47.810001,4801300,889
2021-08-26,47.240002,47.799999,46.950001,47.48,47.48,4904400,890
2021-08-27,48.02,48.279999,47.919998,48.150002,48.150002,4109900,891
2021-08-30,48.150002,48.59,47.860001,48.400002,48.400002,3661500,892
2021-08-31,48.18,48.490002,47.959999,48.040001,48.040001,4069700,893
2021-09-01,47.360001,48.240002,47.200001,47.93,47.93,8122400,894
2021-09-02,49.009998,49.52,48.93,48.950001,48.950001,6151400,895
2021-09-03,48.970001,49.259998,48.599998,48.66,48.66,5343600,896
2021-09-07,47.93,48.369999,47.73,48.040001,48.040001,3771400,897
2021-09-08,48.880001,48.889999,48.32,48.59,48.59,4176500,898
2021-09-09,47.82,48.869999,47.450001,47.75,47.75,7491000,899
2021-09-10,49,49.040001,48.669998,48.799999,48.799999,3994500,900
2021-09-13,49.400002,49.700001,49.16,49.48,49.48,3264000,901
2021-09-14,49.779999,49.799999,49.049999,49.310001,49.310001,2952400,902
2021-09-15,50.450001,51.07,50.439999,50.689999,50.689999,5718000,903
2021-09-16,50.549999,50.84,50,50.700001,50.700001,2729200,904
2021-09-17,50.200001,50.450001,49.849998,50.32,50.32,4635000,905
2021-09-20,49.57,49.82,48.889999,49.599998,49.599998,4460900,906
2021-09-21,49.610001,49.689999,48.740002,49.580002,49.580002,3450100,907
2021-09-22,50.259998,50.720001,50.09,50.48,50.48,2938800,908
2021-09-23,50.759998,51.490002,50.720001,51.380001,51.380001,3030500,909
2021-09-24,51.290001,52,51.259998,51.82,51.82,2591100,910
2021-09-27,52.84,53.080002,52.630001,52.91,52.91,4389400,911
2021-09-28,53.459999,53.52,52.18,52.400002,52.400002,5253600,912
2021-09-29,52.560001,53.099998,52.240002,52.32,52.32,4428900,913
2021-09-30,51.700001,53.360001,51.380001,52.560001,52.560001,12376500,914
2021-10-01,52.619999,53.389999,52.34,53.259998,53.259998,4791400,915
2021-10-04,54.07,55.049999,54.07,54.490002,54.490002,6919200,916
2021-10-05,55.27,55.73,55.16,55.630001,55.630001,5824100,917
2021-10-06,54.77,54.790001,53.98,54.16,54.16,7943700,918
2021-10-07,54.02,55.360001,53.740002,55.360001,55.360001,6956400,919
2021-10-08,55.720001,56.029999,55.060001,55.470001,55.470001,5639800,920
2021-10-11,56.41,56.689999,56.130001,56.18,56.18,3831700,921
2021-10-12,56.32,56.720001,55.830002,56.110001,56.110001,5368000,922
2021-10-13,55.630001,56.450001,55.389999,56.16,56.16,2840700,923
2021-10-14,56.650002,56.849998,56.150002,56.810001,56.810001,3403400,924
2021-10-15,57.25,57.450001,56.869999,57.150002,57.150002,3622200,925
2021-10-18,57.73,57.919998,56.790001,56.959999,56.959999,4094100,926
2021-10-19,56.900002,57.880001,56.700001,57.419998,57.419998,4098800,927
2021-10-20,57,58.189999,56.869999,58.119999,58.119999,6032000,928
2021-10-21,57.580002,57.810001,56.34,57.41,57.41,4738800,929
2021-10-22,57.740002,58.040001,57.209999,58.029999,58.029999,3350200,930
2021-10-25,58.419998,58.689999,57.779999,57.830002,57.830002,5180200,931
2021-10-26,58.080002,58.619999,57.869999,58.450001,58.450001,3509200,932
2021-10-27,57.639999,58.169998,56.880001,56.900002,56.900002,6731400,933
2021-10-28,56.849998,57.419998,56.380001,57.400002,57.400002,5412000,934
2021-10-29,56.790001,57.389999,56.400002,57.150002,57.150002,5320600,935
2021-11-01,57.91,58.040001,57.459999,57.529999,57.529999,2787600,936
2021-11-02,57.310001,57.759998,57.09,57.529999,57.529999,2953900,937
2021-11-03,56.16,56.580002,55.209999,55.34,55.34,7707600,938
2021-11-04,57.310001,57.400002,54.529999,54.919998,54.919998,9145500,939
2021-11-05,55.650002,56.740002,55.150002,56.549999,56.549999,4738500,940
2021-11-08,56.580002,57.130001,56.560001,57.09,57.09,3037600,941
2021-11-09,57.209999,58.029999,56.970001,57.970001,57.970001,5106600,942
2021-11-10,57.790001,58.009998,55.950001,56.32,56.32,5134400,943
2021-11-11,56.439999,56.849998,55.82,56.220001,56.220001,5376300,944
2021-11-12,55.810001,56.349998,55.650002,55.98,55.98,5869800,945
2021-11-15,55.389999,56.139999,55.18,56.07,56.07,4955300,946
2021-11-16,56,56.5,55.68,56.200001,56.200001,4190100,947
2021-11-17,55.860001,55.91,54.459999,55,55,7492900,948
2021-11-18,55.369999,55.77,54.84,55.549999,55.549999,4623700,949
2021-11-19,54.84,54.93,53.52,53.779999,53.779999,6388900,950
2021-11-22,53.990002,54.91,53.91,54.450001,54.450001,7353500,951
2021-11-23,55.450001,56.27,55.439999,56.200001,56.200001,5877400,952
2021-11-24,55.810001,56.380001,55.779999,55.880001,55.880001,4109000,953
2021-11-26,52.330002,52.380001,48.560001,49.630001,49.630001,18765600,954
2021-11-29,51.970001,52.169998,49.639999,50.169998,50.169998,13571400,955
2021-11-30,48.619999,49.110001,46.470001,47.91,47.91,21152500,956
2021-12-01,49.09,49.52,46.869999,47.040001,47.040001,12413700,957
2021-12-02,46.529999,48.599998,46.16,48.290001,48.290001,14552000,958
2021-12-03,49.700001,49.93,47.549999,48,48,10857300,959
2021-12-06,49.049999,50.720001,48.77,50.509998,50.509998,8107500,960
2021-12-07,51.32,52.560001,51.32,51.59,51.59,9476800,961
2021-12-08,51.77,52.66,51.709999,52.419998,52.419998,5778000,962
2021-12-09,51.919998,52.07,50.970001,51.02,51.02,5814100,963
2021-12-10,51.720001,52.099998,51.32,52.029999,52.029999,6199000,964
2021-12-13,51.549999,52.099998,51.200001,51.439999,51.439999,6370000,965
2021-12-14,50.779999,51.23,50.32,50.919998,50.919998,4796200,966
2021-12-15,50.639999,51.689999,50.240002,51.619999,51.619999,5326100,967
2021-12-16,51.57,52.459999,51.290001,51.869999,51.869999,4873300,968
2021-12-17,51.290001,51.43,50.369999,50.779999,50.779999,5796800,969
2021-12-20,49.029999,49.98,47.959999,49.900002,49.900002,8896700,970
2021-12-21,50.900002,51.610001,50.59,51.57,51.57,4867600,971
2021-12-22,51.419998,52.52,51.25,52.48,52.48,5877200,972
2021-12-23,52.48,53.240002,52.349998,53.130001,53.130001,3662700,973
2021-12-27,52.98,54.650002,52.810001,54.52,54.52,4326300,974
2021-12-28,54.830002,55.139999,54.540001,54.669998,54.669998,2862300,975
2021-12-29,54.48,55.669998,54.360001,55.080002,55.080002,3933400,976
2021-12-30,55.32,55.73,55.029999,55.099998,55.099998,3649000,977
2021-12-31,54.889999,55.169998,54.040001,54.360001,54.360001,2497900,978
2022-01-03,53.970001,55.16,53.939999,54.830002,54.830002,5602900,979
2022-01-04,55.310001,56.049999,55.25,55.59,55.59,4857000,980
2022-01-05,56.16,56.48,55.43,55.43,55.43,5043500,981
2022-01-06,57.099998,57.310001,56.650002,56.889999,56.889999,4954400,982
2022-01-07,56.900002,57.040001,56.369999,56.669998,56.669998,6023600,983
2022-01-10,56.57,56.779999,55.830002,56.16,56.16,3758000,984
2022-01-11,56.950001,58.279999,56.540001,58.16,58.16,6841500,985
2022-01-12,58.369999,59.169998,58.360001,58.91,58.91,5171600,986
2022-01-13,59.02,59.130001,58.209999,58.27,58.27,4680700,987
2022-01-14,59.099998,59.98,59.07,59.970001,59.970001,6031200,988
2022-01-18,60.360001,61.09,60.16,60.970001,60.970001,6240800,989
2022-01-19,61.25,61.900002,60.98,61.049999,61.049999,5435700,990
2022-01-20,61.240002,62.169998,60.610001,60.66,60.66,4278400,991
2022-01-21,60.869999,61.240002,60.080002,60.779999,60.779999,5410200,992
2022-01-24,59.91,60.220001,58.810001,60.110001,60.110001,9098900,993
2022-01-25,59.91,61.169998,59.880001,60.970001,60.970001,6104800,994
2022-01-26,61.669998,62.52,61.41,61.68,61.68,6735100,995
2022-01-27,62.66,62.709999,61.360001,61.860001,61.860001,5749100,996
2022-01-28,62.639999,62.990002,61.419998,61.970001,61.970001,4187100,997
2022-01-31,62.189999,62.5,61.360001,62.48,62.48,3142800,998
2022-02-01,61.91,62.759998,61.580002,62.529999,62.529999,4308300,999
2022-02-02,62.779999,62.860001,61.75,62.52,62.52,3332600,1000
2022-02-03,62.099998,63.810001,61.900002,63.509998,63.509998,5222200,1001
2022-02-04,64.68,65.349998,64.650002,64.910004,64.910004,4830400,1002
2022-02-07,64.610001,65.050003,64.470001,64.68,64.68,2247200,1003
2022-02-08,63.709999,63.830002,62.849998,63.619999,63.619999,4923200,1004
2022-02-09,63.790001,64.370003,63.509998,64.169998,64.169998,3933700,1005
2022-02-10,63.900002,65.080002,63.59,63.959999,63.959999,4787600,1006
2022-02-11,64.43,66.339996,64.370003,65.739998,65.739998,12309200,1007
2022-02-14,64.970001,66.879997,64.800003,66.360001,66.360001,9540700,1008
2022-02-15,64.199997,64.400002,63.540001,64.279999,64.279999,10076300,1009
2022-02-16,65.080002,65.870003,63.5,63.540001,63.540001,6978300,1010
2022-02-17,63.619999,64.5,63.419998,64.169998,64.169998,7116200,1011
2022-02-18,63.139999,65,62.919998,64.739998,64.739998,8438400,1012
2022-02-22,66.860001,66.93,65.279999,65.540001,65.540001,9307800,1013
2022-02-23,65.900002,67.32,65.660004,66.239998,66.239998,8562400,1014
2022-02-24,70.190002,70.239998,65.07,66.339996,66.339996,18256700,1015
2022-02-25,65.559998,66.120003,64.400002,65.800003,65.800003,8803300,1016
2022-02-28,67.379997,68.260002,66.82,67.480003,67.480003,8886500,1017
2022-03-01,70.339996,72.629997,70.099998,71.82,71.82,16803600,1018
2022-03-02,74.150002,76.199997,71.75,75.419998,75.419998,21956100,1019
2022-03-03,74.760002,76.370003,74,74.529999,74.529999,18443800,1020
2022-03-04,77,80,76.18,79.459999,79.459999,17341900,1021
2022-03-07,79.93,83.400002,79.699997,82.370003,82.370003,16563300,1022
2022-03-08,85.43,87.839996,81.57,85.43,85.43,29882700,1023
2022-03-09,80,81.099998,72.269997,75.470001,75.470001,29934600,1024
2022-03-10,77.059998,77.480003,72.980003,74.059998,74.059998,11738200,1025
2022-03-11,74.809998,76.550003,74.260002,76.400002,76.400002,7937300,1026
2022-03-14,73.529999,73.559998,71.459999,72.839996,72.839996,9470000,1027
2022-03-15,69.57,70.550003,67.900002,68.629997,68.629997,13575300,1028
2022-03-16,70.639999,71.080002,67.730003,68.279999,68.279999,7392700,1029
2022-03-17,72.650002,74.440002,72.389999,73.68,73.68,9653600,1030
2022-03-18,74.25,75,73.550003,74.639999,74.639999,4440900,1031
2022-03-21,77.410004,79.660004,77.260002,79.540001,79.540001,6410800,1032
2022-03-22,78.690002,79.650002,77.550003,78.559998,78.559998,4175300,1033
2022-03-23,81.379997,82.480003,81.080002,81.949997,81.949997,6155100,1034
2022-03-24,81.669998,81.779999,79.300003,79.75,79.75,4417200,1035
2022-03-25,78.879997,81.730003,78.410004,80.739998,80.739998,7534500,1036
2022-03-28,76.849998,77.919998,74.150002,74.529999,74.529999,8934500,1037
2022-03-29,72.300003,76.43,72.07,76.150002,76.150002,8954800,1038
2022-03-30,78.07,78.699997,77.300003,77.910004,77.910004,5239100,1039
2022-03-31,75.760002,76.839996,73.339996,74.120003,74.120003,10749400,1040
2022-04-01,73.370003,74.800003,73.25,74.169998,74.169998,4926700,1041
2022-04-04,76.459999,77.199997,75.330002,76.860001,76.860001,6157100,1042
2022-04-05,77.339996,77.709999,74.540001,74.800003,74.800003,7542800,1043
2022-04-06,76.25,76.75,72.160004,73.050003,73.050003,7040900,1044
2022-04-07,73.260002,73.839996,71.080002,73.110001,73.110001,5749300,1045
2022-04-08,72.690002,74.599998,72.389999,74.110001,74.110001,5666300,1046
2022-04-11,71.75,72.760002,71.300003,72.300003,72.300003,5209400,1047
2022-04-12,74.949997,76.379997,74.910004,75.980003,75.980003,6839800,1048
2022-04-13,77.150002,78.559998,75.889999,78.419998,78.419998,6918900,1049
2022-04-14,77.339996,80.440002,77.230003,79.57,79.57,7437200,1050
2022-04-18,80.809998,81.699997,80,80.410004,80.410004,5326100,1051
2022-04-19,78.059998,78.080002,76.339996,76.860001,76.860001,7626100,1052
2022-04-20,77.510002,77.919998,75.57,77.239998,77.239998,5056200,1053
2022-04-21,78.339996,79.269997,77.07,78.120003,78.120003,4815700,1054
2022-04-22,76.980003,77.470001,76.279999,76.309998,76.309998,3730500,1055
2022-04-25,72.639999,74.989998,71.980003,74.650002,74.650002,5073600,1056
2022-04-26,75.330002,76.940002,74.370003,76.459999,76.459999,7354100,1057
2022-04-27,75.120003,76.610001,74.870003,76.370003,76.370003,4545800,1058
2022-04-28,76.279999,78.230003,75.860001,78.080002,78.080002,6856000,1059
2022-04-29,78.800003,79.68,76.940002,77.160004,77.160004,6097900,1060
2022-05-02,75.379997,78.43,74.860001,78.379997,78.379997,4467600,1061
2022-05-03,76.919998,77.830002,76.040001,76.690002,76.690002,2990700,1062
2022-05-04,79.400002,80.720001,78.660004,80.220001,80.220001,5420100,1063
2022-05-05,82.209999,82.370003,79.230003,80.480003,80.480003,5997700,1064
2022-05-06,81.629997,82.410004,80.43,82.129997,82.129997,5679700,1065
2022-05-09,79.809998,80.029999,76.379997,76.57,76.57,5630900,1066
2022-05-10,77.07,77.330002,74.220001,74.529999,74.529999,5741000,1067
2022-05-11,77.760002,79.040001,77.389999,78.18,78.18,4659600,1068
2022-05-12,78.489998,79.470001,77.910004,79.230003,79.230003,4322700,1069
2022-05-13,80.599998,81.419998,79.93,81.279999,81.279999,4194500,1070
2022-05-16,80.980003,83.389999,80.82,83.110001,83.110001,4820700,1071
2022-05-17,83.050003,83.629997,80.860001,81.110001,81.110001,4118300,1072
2022-05-18,82.019997,82.040001,78.650002,79.290001,79.290001,3882200,1073
2022-05-19,78.5,81.349998,78.449997,80.580002,80.580002,4135300,1074
2022-05-20,81.209999,81.839996,80.260002,81.650002,81.650002,3103800,1075
2022-05-23,81.360001,82.160004,80.910004,81.970001,81.970001,2989800,1076
2022-05-24,82.029999,82.839996,81.339996,82,82,1537600,1077
2022-05-25,82.209999,82.690002,81.529999,82.480003,82.480003,1940400,1078
2022-05-26,83.150002,85.099998,83.150002,84.589996,84.589996,3780800,1079
2022-05-27,84.330002,85.519997,84.110001,85.459999,85.459999,2371900,1080
2022-05-31,87.989998,88.32,84.699997,85.470001,85.470001,7416000,1081
2022-06-01,86.709999,87.199997,85.5,85.540001,85.540001,4762300,1082
2022-06-02,85.879997,87.489998,85.269997,87.25,87.25,3769500,1083
2022-06-03,87.209999,89.559998,86.959999,89.470001,89.470001,3671500,1084
2022-06-06,89.07,89.220001,87.849998,88.389999,88.389999,2315800,1085
2022-06-07,88.68,90.110001,88.089996,90.040001,90.040001,3893800,1086
2022-06-08,90.260002,92.199997,89.739998,91.989998,91.989998,5357200,1087
2022-06-09,91.029999,91.489998,90.720001,91.080002,91.080002,4583600,1088
2022-06-10,90.239998,90.779999,88.5,90.129997,90.129997,5865200,1089
2022-06-13,89.279999,91.150002,87.68,90.360001,90.360001,6681900,1090
2022-06-14,90.980003,91.919998,87.370003,88.449997,88.449997,4675900,1091
2022-06-15,88.050003,88.809998,86.239998,86.93,86.93,4420500,1092
2022-06-16,86.440002,88.550003,85.050003,87.660004,87.660004,5171300,1093
2022-06-17,86.5,86.779999,81.940002,83.339996,83.339996,8744600,1094
2022-06-21,84.489998,85.300003,83.650002,84.050003,84.050003,3674400,1095
2022-06-22,78.830002,82.330002,78.489998,80.879997,80.879997,5215400,1096
2022-06-23,81.629997,81.900002,78.959999,78.980003,78.980003,3918500,1097
2022-06-24,80.190002,82.169998,79.629997,81.269997,81.269997,3456200,1098
2022-06-27,81.290001,83.389999,80.400002,82.93,82.93,4591500,1099
2022-06-28,83.989998,85.169998,83.330002,84.720001,84.720001,4226000,1100
2022-06-29,85.870003,86.400002,82.910004,82.949997,82.949997,4619800,1101
2022-06-30,82.089996,82.300003,79.93,80.349998,80.349998,4631500,1102
2022-07-01,82.099998,82.459999,80.839996,81.669998,81.669998,4689800,1103
2022-07-05,78.470001,78.519997,73.419998,74.779999,74.779999,10752700,1104
2022-07-06,73.489998,74.239998,71.459999,73.669998,73.669998,8899500,1105
2022-07-07,76.459999,77.870003,76.269997,76.550003,76.550003,6993200,1106
2022-07-08,78.589996,79.010002,77.080002,78.540001,78.540001,6450600,1107
2022-07-11,77.809998,78.919998,76.629997,78.230003,78.230003,4950300,1108
2022-07-12,74.82,75.32,72.559998,72.809998,72.809998,6104700,1109
2022-07-13,73.07,74.510002,72.230003,73.190002,73.190002,4365800,1110
2022-07-14,71.019997,73.300003,69.510002,72.849998,72.849998,5355800,1111
2022-07-15,74.080002,74.629997,73.059998,73.739998,73.739998,3367700,1112
2022-07-18,76.919998,77.540001,76.529999,76.809998,76.809998,5382200,1113
2022-07-19,76,78.209999,75.989998,78.050003,78.050003,3172000,1114
2022-07-20,77.169998,78.260002,76.480003,77.639999,77.639999,3125900,1115
2022-07-21,75.269997,76.279999,74.699997,75.489998,75.489998,3979200,1116
2022-07-22,75.18,76.580002,74.43,74.529999,74.529999,5768500,1117
2022-07-25,75.839996,76.400002,74.93,76.220001,76.220001,2807500,1118
2022-07-26,77.300003,77.440002,75,75.160004,75.160004,2949300,1119
2022-07-27,76.400002,78.190002,75.419998,77.870003,77.870003,3166400,1120
2022-07-28,78.449997,78.519997,76.480003,77.129997,77.129997,4322000,1121
2022-07-29,79.169998,80.489998,78,78.050003,78.050003,3632800,1122
2022-08-01,74.790001,75.620003,74.010002,75.129997,75.129997,3326800,1123
2022-08-02,76.029999,77.410004,75.279999,75.93,75.93,2737300,1124
2022-08-03,76.279999,76.550003,73.300003,73.529999,73.529999,4033700,1125
2022-08-04,72.830002,73.599998,70.959999,71.529999,71.529999,5215500,1126
2022-08-05,70.459999,73.18,70.419998,71.540001,71.540001,3139200,1127
2022-08-08,71.589996,73.709999,71.470001,73.540001,73.540001,4429500,1128
2022-08-09,74.199997,74.919998,72.620003,73.449997,73.449997,2492200,1129
2022-08-10,73.25,74.980003,71.449997,74.32,74.32,4622300,1130
2022-08-11,75.830002,76.970001,74.980003,76.279999,76.279999,4687300,1131
2022-08-12,75.339996,75.459999,74.300003,74.980003,74.980003,2949600,1132
2022-08-15,71.389999,73.360001,71.260002,72.879997,72.879997,4446200,1133
2022-08-16,72.669998,73.839996,70.669998,71.239998,71.239998,5750100,1134
2022-08-17,71.650002,73.169998,71.089996,72.050003,72.050003,3800700,1135
2022-08-18,73.589996,74.830002,73.32,74.209999,74.209999,3315900,1136
